Scheme Name, Net Asset Value
ICICI Prudential Regular Savings Fund - Plan - Half Yearly IDCW, 12.7899
ICICI Prudential Regular Savings Fund - Plan - Monthly IDCW, 13.7584
ICICI Prudential Regular Savings Fund - Plan - Quarterly IDCW, 11.6692
IDFC Regular Savings Fund - Regular Plan - Growth, 26.2340
IDFC Regular Savings Fund - Regular Plan - IDCW, 13.5358
IDFC Regular Savings Fund - Regular Plan - Quarterly IDCW, 13.3548
IDFC Regular Savings Fund-Direct Plan-Growth  , 28.6509
IDFC Regular Savings Fund-Direct Plan-IDCW, 15.0123
IDFC Regular Savings Fund-Direct Plan-Quarterly IDCW, 15.5248
ITI Conservative Hybrid Fund - Regular Plan -Growth, 10.3979
ITI Conservative Hybrid Fund- Direct Plan- Annually IDCW Option, 10.4767
ITI Conservative Hybrid Fund- Direct Plan- Growth Option, 10.4739
ITI Conservative Hybrid Fund- Direct Plan- Quarterly IDCW Option, 10.4741
ITI Conservative Hybrid Fund- Regular  Plan- Half Yearly IDCW Option, 10.3981
ITI Conservative Hybrid Fund- Regular Plan-  Annually IDCW Option, 10.3980
ITI Conservative Hybrid Fund- Regular Plan- Quarterly IDCW Option, 10.3980
Kotak Debt Hybrid - Growth, 44.9126
Kotak Debt Hybrid - Growth - Direct, 50.1743
Kotak Debt Hybrid - Monthly Payout of Income Distribution cum capital withdrawal option, 12.451
Kotak Debt Hybrid - Monthly Payout of Income Distribution cum capital withdrawal option - Direct, 13.3296
LIC MF Debt Hybrid Fund-Direct Plan-Growth, 75.054
LIC MF Debt Hybrid Fund-Direct Plan-Monthly IDCW, 11.8789
LIC MF Debt Hybrid Fund-Direct Plan-Quarterly IDCW, 15.1252
LIC MF Debt Hybrid Fund-Direct Plan-Yearly IDCW, 13.4639
LIC MF Debt Hybrid Fund-Regular Plan-Growth, 69.4138
LIC MF Debt Hybrid Fund-Regular Plan-Monthly IDCW, 11.7625
LIC MF Debt Hybrid Fund-Regular Plan-Quarterly IDCW, 12.193
LIC MF Debt Hybrid Fund-Regular Plan-Yearly IDCW, 12.4545
Navi Regular Savings Fund - Direct Plan Monthly IDCW, 11.8215
Navi Regular Savings Fund - Direct Plan Quarterly IDCW, 16.221
Navi Regular Savings Fund - Monthly IDCW, 11.1732
Navi Regular Savings Fund - Quarterly IDCW, 14.0762
Navi Regular Savings Fund-Direct Plan-Growth Option, 26.6621
Navi Regular Savings Fund-Growth, 22.8872
NIPPON INDIA HYBRID BOND FUND -  SEGREGATED PORTFOLIO 2 - DIRECT Plan - MONTHLY IDCW Option, 0.0000
NIPPON INDIA HYBRID BOND FUND -  SEGREGATED PORTFOLIO 2 - DIRECT Plan - QUARTERLY IDCW Option, 0.0000
NIPPON INDIA HYBRID BOND FUND -  SEGREGATED PORTFOLIO 2 - MONTHLY IDCW Option, 0.0000
NIPPON INDIA HYBRID BOND FUND -  SEGREGATED PORTFOLIO 2 - QUARTERLY IDCW Option, 0.0000
NIPPON INDIA HYBRID BOND FUND - DIRECT Plan - MONTHLY IDCW Option, 11.6385
NIPPON INDIA HYBRID BOND FUND - DIRECT Plan - QUARTERLY IDCW Option, 12.7317
Nippon India Hybrid Bond Fund - Direct Plan Growth Plan - Growth Option, 50.0220
NIPPON INDIA HYBRID BOND FUND - MONTHLY IDCW Option, 10.7279
NIPPON INDIA HYBRID BOND FUND - QUARTERLY IDCW Option, 12.1213
Nippon India Hybrid Bond Fund - Segregated Portfolio 1 - Direct Plan Growth Plan - Growth Option, 4.0808
Nippon India Hybrid Bond Fund - Segregated Portfolio 1 - Direct Plan Monthly Dividend Plan, 1.0786
Nippon India Hybrid Bond Fund - Segregated Portfolio 1 - Direct Plan Quarterly Dividend Plan, 1.0860
Nippon India Hybrid Bond Fund - Segregated Portfolio 1 - Growth Plan, 3.8398
Nippon India Hybrid Bond Fund - Segregated Portfolio 1 - Monthly Dividend Plan, 0.9969
Nippon India Hybrid Bond Fund - Segregated Portfolio 1 - Quarterly Dividend Plan, 1.0493
Nippon India Hybrid Bond Fund - Segregated Portfolio 2 - Direct Plan - Growth Plan - Growth Option, 0.0000
Nippon India Hybrid Bond Fund - Segregated Portfolio 2 - Growth Plan, 0.0000
Nippon India Hybrid Bond Fund-Growth Plan, 46.2489
Parag Parikh Conservative Hybrid Fund - Direct Plan - Growth, 11.2533
Parag Parikh Conservative Hybrid Fund - Direct Plan - Monthly IDCW, 10.0920
Parag Parikh Conservative Hybrid Fund - Regular Plan - Growth, 11.2020
Parag Parikh Conservative Hybrid Fund - Regular Plan - Monthly IDCW, 10.1904
SBI Conservative Hybrid Fund  - Direct Plan - Quarterly Income Distribution cum Capital Withdrawal Option (IDCW), 18.5180
SBI Conservative Hybrid Fund - Direct Plan - Annual Income Distribution cum Capital Withdrawal Option (IDCW), 24.1692
SBI Conservative Hybrid Fund - Direct Plan - Growth, 60.6072
SBI Conservative Hybrid Fund - Direct Plan - Monthly Income Distribution cum Capital Withdrawal Option (IDCW), 22.1858
SBI Conservative Hybrid Fund - Regular Plan - Annual Income Distribution cum Capital Withdrawal Option (IDCW), 19.8249
SBI Conservative Hybrid Fund - Regular Plan - Growth, 56.2035
SBI Conservative Hybrid Fund - Regular Plan - Monthly Income Distribution cum Capital Withdrawal Option (IDCW), 17.2643
SBI Conservative Hybrid Fund - Regular Plan - Quarterly Income Distribution cum Capital Withdrawal Option (IDCW), 16.2097
Sundaram Debt Oriented Hybrid Fund Direct Plan - Bonus, 0.0000
Sundaram Debt Oriented Hybrid Fund Direct Plan - Growth, 26.3796
Sundaram Debt Oriented Hybrid Fund Direct Plan - Half yearly Income Distribution cum Capital Withdrawal (IDCW), 17.5460
Sundaram Debt Oriented Hybrid Fund Direct Plan - Monthly Income Distribution cum Capital Withdrawal (IDCW), 13.6421
Sundaram Debt Oriented Hybrid Fund Direct Plan - Quarterly Income Distribution cum Capital Withdrawal (IDCW), 17.7086
Sundaram Debt Oriented Hybrid Fund Regular Plan - Bonus, 0.0000
Sundaram Debt Oriented Hybrid Fund Regular Plan - Growth, 24.5191
Sundaram Debt Oriented Hybrid Fund Regular Plan - Half yearly Income Distribution cum Capital Withdrawal (IDCW), 16.1687
Sundaram Debt Oriented Hybrid Fund Regular Plan - Monthly Income Distribution cum Capital Withdrawal (IDCW), 13.5352
Sundaram Debt Oriented Hybrid Fund Regular Plan - Quarterly Income Distribution cum Capital Withdrawal (IDCW), 16.3923
UTI - Regular Saving Fund (Segregated - 17022020) - Direct Plan - Growth Option, 4.08
UTI - Regular Saving Fund (Segregated - 17022020) - Direct Plan - Monthly Payment Option, 4.0131
UTI - Regular Saving Fund (Segregated - 17022020) - Regular Plan - Growth Option, 3.8396
UTI - Regular Saving Fund (Segregated - 17022020) - Regular Plan - Monthly Payment Option, 3.8416
UTI Regular Saving Fund ( Segregated - 17022020) - Direct Plan - Flexi IDCW, 3.4135
UTI Regular Saving Fund ( Segregated - 17022020) - Direct Plan - Monthly IDCW, 1.4527
UTI Regular Saving Fund ( Segregated - 17022020) - Regular Plan - Flexi IDCW, 3.1928
UTI Regular Saving Fund ( Segregated - 17022020) - Regular Plan - Monthly IDCW, 1.3512
UTI - Regular Savings Fund - Direct Plan - Growth Option, 57.3964
UTI - Regular Savings Fund - Direct Plan - Monthly Payment Option, 56.4609
UTI - Regular Savings Fund - Regular Plan - Growth Option, 53.8862
UTI - Regular Savings Fund - Regular Plan - Monthly Payment Option, 53.9139
UTI Regular Savings Fund - Direct Plan - Flexi IDCW, 41.7407
UTI Regular Savings Fund - Direct Plan - Monthly IDCW, 17.3593
UTI Regular Savings Fund - Regular Plan - Flexi IDCW, 38.5802
UTI Regular Savings Fund - Regular Plan - Monthly IDCW, 15.9122
Aditya Birla Sun Life Balanced Advantage Fund - Direct Plan - Growth Option, 84.99
Aditya Birla Sun Life Balanced Advantage Fund - Regular Plan - Growth Option, 77.16
Aditya Birla Sun Life Balanced Advantage Fund -DIRECT - IDCW, 25.74
Aditya Birla Sun Life Balanced Advantage Fund -REGULAR - IDCW, 23.33
Axis Balanced Advantage Fund - Direct Plan - Growth, 15.95
Axis Balanced Advantage Fund - Direct Plan - IDCW, 12.83
Axis Balanced Advantage Fund - Regular Plan - Growth, 14.78
Axis Balanced Advantage Fund - Regular Plan - IDCW, 11.95
BANK OF INDIA BALANCED ADVANTAGE FUND  DIRECT PLAN IDCW, 12.3818
BANK OF INDIA BALANCED ADVANTAGE FUND  REGULAR PLAN IDCW, 13.5788
BANK OF INDIA BALANCED ADVANTAGE FUND DIRECT PLAN  GROWTH, 20.4726
BANK OF INDIA BALANCED ADVANTAGE FUND REGULAR PLAN  GROWTH, 19.4601
Baroda BNP Paribas Balanced Advantage Fund-Direct Plan-Growth Option, 18.2282
Baroda BNP Paribas Balanced Advantage Fund-Direct Plan-IDCW Option, 15.8506
Baroda BNP Paribas Balanced Advantage Fund-Regular Plan -Growth Option, 17.2037
Baroda BNP Paribas Balanced Advantage Fund-Regular Plan-IDCW Option, 14.9217
DSP Dynamic Asset Allocation Fund - Direct Plan - Growth, 22.413
DSP Dynamic Asset Allocation Fund - Direct Plan - IDCW - Monthly, 13.249
DSP Dynamic Asset Allocation Fund - Regular Plan - Growth, 20.191
DSP Dynamic Asset Allocation Fund - Regular Plan - IDCW - Monthly, 11.803
Edelweiss Balanced Advantage Fund - Direct Plan - Monthly - IDCW Option, 23.54
Edelweiss Balanced Advantage Fund - Direct Plan - Quarterly - IDCW Option, 22.45
Edelweiss Balanced Advantage Fund - Regular Plan - Growth Option, 37.54
Edelweiss Balanced Advantage Fund - Regular Plan - Monthly - IDCW Option, 20.49
Edelweiss Balanced Advantage Fund - Regular Plan - Quarterly - IDCW Option, 17.69
Edelweiss Balanced Advantage Fund -Direct Plan-Growth Option, 41.36
Franklin India Balanced Advantage Fund- Growth, 10.3865
Franklin India Balanced Advantage Fund- Growth- Direct, 10.4296
Franklin India Balanced Advantage Fund- IDCW, 10.3865
Franklin India Balanced Advantage Fund- IDCW- Direct, 10.4296
HDFC Balanced Advantage Fund - Growth Plan, 329.62
HDFC Balanced Advantage Fund - Growth Plan - Direct Plan, 350.517
HDFC Balanced Advantage Fund - IDCW Plan, 30.899
HDFC Balanced Advantage Fund - IDCW Plan - Direct Plan, 34.556
HSBC Balanced Advantage Fund - Direct Growth, 35.6796
HSBC Balanced Advantage Fund - Direct IDCW, 20.0563
HSBC Balanced Advantage Fund - Regular Growth, 31.8955
HSBC Balanced Advantage Fund - Regular IDCW, 17.5965
ICICI Prudential Balanced Advantage Fund - Direct Plan -  Growth, 58.35
ICICI Prudential Balanced Advantage Fund - Direct Plan -  IDCW, 23.93
ICICI Prudential Balanced Advantage Fund - Direct Plan - Monthly IDCW, 20.65
ICICI Prudential Balanced Advantage Fund - Direct Plan - Quarterly IDCW, 18.08
ICICI Prudential Balanced Advantage Fund - Growth, 53.15
ICICI Prudential Balanced Advantage Fund - IDCW, 16.56
ICICI Prudential Balanced Advantage Fund - Monthly IDCW, 17.89
ICICI Prudential Balanced Advantage Fund - Quarterly IDCW, 16.38
IDFC Balanced Advantage Fund Direct Plan Growth, 20.532
IDFC Balanced Advantage Fund Direct Plan IDCW, 14.554
IDFC Balanced Advantage Fund Regular Plan Growth, 18.377
IDFC Balanced Advantage Fund Regular Plan IDCW, 13.107
Invesco India Dynamic Equity Fund - Direct Plan - Growth, 44.65
Invesco India Dynamic Equity Fund - Direct Plan - IDCW (Payout / Reinvestment), 20.66
Invesco India Dynamic Equity Fund - Growth, 39.02
Invesco India Dynamic Equity Fund - IDCW (Payout / Reinvestment), 18.18
ITI Balanced Advantage Fund - Direct Plan - Growth Option, 11.5424
ITI Balanced Advantage Fund - Direct Plan - IDCW Option, 11.5424
ITI Balanced Advantage Fund - Regular Plan - Growth Option, 10.8454
ITI Balanced Advantage Fund - Regular Plan - IDCW Option, 10.8454
Kotak Balanced Advantage Fund  - Direct Plan -Growth Option, 15.976
Kotak Balanced Advantage Fund - Regular Plan - Payout of Income Distribution cum capital withdrawal option Option, 15.176
Kotak Balanced Advantage Fund -Direct Plan  -Payout of Income Distribution cum capital withdrawal option, 15.976
Kotak Balanced Advantage Fund -Regular Plan - Growth Option, 15.176
LIC MF Balanced Advantage Fund-Direct Plan-Growth, 10.8293
LIC MF Balanced Advantage Fund-Direct Plan-IDCW, 10.6698
LIC MF Balanced Advantage Fund-Regular Plan-Growth, 10.6249
LIC MF Balanced Advantage Fund-Regular Plan-IDCW, 10.6249
Mahindra Manulife Balanced Advantage Yojana - Direct Plan - Growth, 10.6944
Mahindra Manulife Balanced Advantage Yojana - Direct Plan - IDCW, 10.6944
Mahindra Manulife Balanced Advantage Yojana - Regular Plan - Growth, 10.5014
Mahindra Manulife Balanced Advantage Yojana - Regular Plan - IDCW, 10.5013
Mirae Asset Balanced Advantage Fund Direct Plan- Growth, 10.420
Mirae Asset Balanced Advantage Fund Direct Plan- IDCW, 10.419
Mirae Asset Balanced Advantage Fund Regular Plan IDCW, 10.370
Mirae Asset Balanced Advantage Fund Regular Plan- Growth, 10.372
Motilal Oswal Dynamic Fund  (MOFDYNAMIC) - Direct Plan - Growth Option, 16.7381
Motilal Oswal Dynamic Fund (MOFDYNAMIC) - Regular Plan - Annual Dividend Payout Option, 13.2719
Motilal Oswal Dynamic Fund (MOFDYNAMIC) - Regular Plan - Growth Option, 15.5682
Motilal Oswal Dynamic Fund Direct - Annual IDCW Payout/Reinvestment, 13.6940
Motilal Oswal Dynamic Fund Direct - Quarterly IDCW Payout/Reinvestment, 11.6953
Motilal Oswal Dynamic Fund Regular - Quarterly IDCW Payout/Reinvestment, 11.3201
NJ Balanced Advantage Fund - Direct Plan - Growth Option, 10.23
NJ Balanced Advantage Fund - Direct Plan - IDCW Payout Option, 10.23
NJ Balanced Advantage Fund - Regular Plan - Growth Option, 10.08
NJ Balanced Advantage Fund - Regular Plan - IDCW Payout Option, 10.08
PGIM India Balanced Advantage Fund -  Direct Plan - Growth Option, 12.32
PGIM India Balanced Advantage Fund - Direct Plan - Dividend Option, 11.62
PGIM India Balanced Advantage Fund - Regular Plan - Dividend Option, 11.24
PGIM India Balanced Advantage Fund - Regular Plan - Growth Option, 11.92
SBI Balanced Advantage Fund - Direct Plan - Growth, 11.0218
SBI Balanced Advantage Fund - Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW), 11.0225
SBI Balanced Advantage Fund - Regular Plan - Growth, 10.8620
SBI Balanced Advantage Fund - Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW), 10.8621
SBI Dynamic Asset Allocation Fund - Direct Plan - Growth, 16.8439
SBI Dynamic Asset Allocation Fund - Regular Plan - Growth, 15.9463
SBI Dynamic Asset Allocation Fund- Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW), 16.8235
SBI Dynamic Asset Allocation Fund- Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW), 15.9495
Shriram Balanced Advantage Fund - Direct Growth, 14.6966
Shriram Balanced Advantage Fund - Direct- IDCW, 14.6465
Shriram Balanced Advantage Fund - Regular Growth, 13.7679
Shriram Balanced Advantage Fund - Regular-IDCW, 13.7689
Sundaram Balanced Advantage Fund ( Formerly Known as Principal Balanced Advantage Fund) - Direct Plan - Growth Option, 30.5093
Sundaram Balanced Advantage Fund (Formerly Known as Principal Balanced Advantage Fund) - Direct Plan - Monthly Income Distribution CUM Capital Withdrawal Option, 17.3195
Sundaram Balanced Advantage Fund (Formerly Known as Principal Balanced Advantage Fund) - Growth Option, 27.0221
Sundaram Balanced Advantage Fund (Formerly Known as Principal Balanced Advantage Fund) - Monthly Income Distribution CUM Capital Withdrawal Option, 14.7180
TATA Balanced Advantage Fund Direct Plan - Payout of Income Distribution cum capital withdrawal option , 16.6381
TATA Balanced Advantage Fund Direct Plan - Reinvestment of Income Distribution cum capital withdrawal option , 16.6381
TATA Balanced Advantage Fund Regular Plan - Payout of Income Distribution cum capital withdrawal option , 15.5745
TATA Balanced Advantage Fund Regular Plan - Reinvestment of Income Distribution cum capital withdrawal option, 15.5745
Tata Balanced Advantage Fund-Direct Plan-Growth, 16.6381
Tata Balanced Advantage Fund-Regular Plan-Growth, 15.5745
Union Balanced Advantage Fund - Direct Plan - Growth Option, 16.23
Union Balanced Advantage Fund - Direct Plan - IDCW Option, 16.23
Union Balanced Advantage Fund - Regular Plan - Growth Option, 15.52
Union Balanced Advantage Fund - Regular Plan - IDCW Option, 15.52
UTI - Unit Linked Insurance Plan, 32.9207
UTI - Unit Linked Insurance Plan- Direct, 34.9634
Aditya Birla Sun Life Equity Savings Fund - Direct - IDCW, 14.83
Aditya Birla Sun Life Equity Savings Fund - Direct Plan - Growth, 19.15
Aditya Birla Sun Life Equity Savings Fund - Regular - IDCW, 12.82
Aditya Birla Sun Life Equity Savings Fund - Regular Plan - Growth, 17.58
Axis Equity Saver Fund - Direct Plan - Growth, 18.90
Axis Equity Saver Fund - Direct Plan - Monthly IDCW, 12.88
Axis Equity Saver Fund - Direct Plan - Quarterly IDCW, 13.26
Axis Equity Saver Fund - Direct Plan - Regular IDCW, 13.57
Axis Equity Saver Fund - Regular Plan - Growth, 17.26
Axis Equity Saver Fund - Regular Plan - Monthly IDCW, 11.61
Axis Equity Saver Fund - Regular Plan - Quarterly IDCW, 11.94
Axis Equity Saver Fund - Regular Plan - Regular IDCW, 13.07
Baroda BNP Paribas Equity Savings Fund - Direct Plan - Growth, 13.3553
Baroda BNP Paribas Equity Savings Fund - Direct Plan - IDCW, 12.5452
Baroda BNP Paribas Equity Savings Fund - Regular Plan - Growth, 12.8774
Baroda BNP Paribas Equity Savings Fund - Regular Plan - IDCW, 12.0944
DSP Equity Savings Fund - Direct Plan - Growth, 18.368
DSP Equity Savings Fund - Direct Plan - IDCW, 13.477
DSP Equity Savings Fund - Direct Plan - IDCW - Monthly, 15.025
DSP Equity Savings Fund - Direct Plan - IDCW - Quarterly, 15.035
DSP Equity Savings Fund - Regular Plan - Growth, 16.762
DSP Equity Savings Fund - Regular Plan - IDCW, 12.597
DSP Equity Savings Fund - Regular Plan - IDCW - Monthly, 12.633
DSP Equity Savings Fund - Regular Plan - IDCW - Quarterly, 12.707
Edelweiss Equity Savings Fund - Direct Plan - Bonus Option, 20.5472
Edelweiss Equity Savings Fund - Direct Plan - Growth Option, 20.5382
Edelweiss Equity Savings Fund - Direct Plan - IDCW Option, 14.9295
Edelweiss Equity Savings Fund - Direct Plan - Monthly - IDCW Option, 14.2374
Edelweiss Equity Savings Fund - Regular Plan - Bonus Option, 19.1495
Edelweiss Equity Savings Fund - Regular Plan - Growth Option, 19.1373
Edelweiss Equity Savings Fund - Regular Plan - IDCW Option, 13.2264
Edelweiss Equity Savings Fund - Regular Plan - Monthly - IDCW Option, 13.1607
Franklin India Equity Savings Fund - Direct - IDCW , 12.9145
Franklin India Equity Savings Fund - Direct - Monthly - IDCW, 12.6609
Franklin India Equity Savings Fund - Direct - Quarterly - IDCW, 12.3841
Franklin India Equity Savings Fund - IDCW , 12.0371
Franklin India Equity Savings Fund - Monthly - IDCW, 11.8423
Franklin India Equity Savings Fund - Quarterly - IDCW, 11.5288
Franklin India Equity Savings Fund- Growth, 13.4123
Franklin India Equity Savings Fund- Growth Direct, 14.3071
HDFC Equity Savings Fund - Growth Option - Direct Plan, 55.785
HDFC Equity Savings Fund - GROWTH PLAN, 51.078
HDFC Equity Savings Fund - IDCW Option - Direct Plan, 13.742
HDFC Equity Savings Fund - IDCW PLAN, 12.128
HSBC Equity Savings Fund - Direct Growth, 25.5911
HSBC Equity Savings Fund - Direct Monthly IDCW, 14.4103
HSBC Equity Savings Fund - Direct Quarterly IDCW, 15.0226
HSBC Equity Savings Fund - Regular Growth, 23.6159
HSBC Equity Savings Fund - Regular Monthly IDCW, 12.9845
HSBC Equity Savings Fund - Regular Quarterly IDCW, 13.9266
ICICI Prudential Equity Savings Fund - Cumulative option, 18.04
ICICI Prudential Equity Savings Fund - Direct Plan - Cumulative option, 19.12
ICICI Prudential Equity Savings Fund - Direct Plan - Half Yearly IDCW, 15.60
ICICI Prudential Equity Savings Fund - Direct Plan - Monthly IDCW, 14.38
ICICI Prudential Equity Savings Fund - Direct Plan - Quarterly IDCW, 14.26
ICICI Prudential Equity Savings Fund - Half Yearly IDCW, 14.35
ICICI Prudential Equity Savings Fund - Monthly IDCW, 12.17
ICICI Prudential Equity Savings Fund - Quarterly IDCW, 12.46
IDBI Equity Savings Fund Growth Option, 21.8306
IDBI Equity Savings Fund Growth Option Direct, 23.9951
IDBI Equity Savings Fund IDCW Option, 17.1997
IDBI Equity Savings Fund IDCW Option Direct, 16.2141
IDBI Equity Savings Fund Option Direct, 13.3742
IDBI Equity Savings Fund Quarterly IDCW Option, 16.2615
IDFC Equity Savings Fund - Regular Plan - Growth, 25.592
IDFC Equity Savings Fund - Regular Plan - Monthly IDCW, 14.219
IDFC Equity Savings Fund - Regular Plan -Annual IDCW, 12.565
IDFC Equity Savings Fund -B-DIVIDEND, 12.36084532
IDFC Equity Savings Fund -B-GROWTH, 16.0114
IDFC Equity Savings Fund- Regular Plan -Quarterly IDCW, 12.344
IDFC Equity Savings Fund-Direct Plan -Quarterly IDCW, 12.588
IDFC Equity Savings Fund-Direct Plan-Annual IDCW, 13.521
IDFC Equity Savings Fund-Direct Plan-Growth , 27.697
IDFC Equity Savings Fund-Direct Plan-Monthly IDCW, 15.351
Invesco India Equity Savings Fund - Direct Plan - Growth, 13.4336
Invesco India Equity Savings Fund - Direct Plan - IDCW (Payout / Reinvestment), 13.3949
Invesco India Equity Savings Fund - Regular Plan - Growth, 12.5821
Invesco India Equity Savings Fund - Regular Plan - IDCW (Payout / Reinvestment), 12.5814
Kotak Equity Savings Fund - Direct - Growth, 20.9418
Kotak Equity Savings Fund - Direct - Monthly Payout of Income Distribution cum capital withdrawal option, 15.165
